2.800000000000000266e-01,7.249999999999999778e-01,4.109999999999999765e-01,-5.460000000000000409e-01,-3.410000000000000253e-01,8.020000000000000462e-01,-8.399999999999999689e-01,-7.500000000000000000e-01,-6.069999999999999840e-01,4.949999999999999956e-01
-6.430000000000000160e-01,8.800000000000000044e-01,-3.300000000000000155e-01,2.929999999999999827e-01,-7.449999999999999956e-01,-4.889999999999999902e-01,-7.860000000000000320e-01,-3.079999999999999960e-01,-7.550000000000000044e-01,-9.659999999999999698e-01
