2003.754028,599.539001
2015.732788,598.335388
2027.687500,597.137146
2039.618286,595.944275
2051.525391,594.756714
2063.408691,593.574463
2075.268311,592.397461
2087.104492,591.225647
2098.917236,590.058960
2110.706787,588.897400
2122.473145,587.740906
2134.216553,586.589478
2145.936768,585.443054
2157.634277,584.301575
2169.308838,583.165039
2180.960693,582.033386
2192.590088,580.906616
2204.197021,579.784607
2215.781494,578.667419
2227.343750,577.554993
2238.883789,576.447266
2250.401611,575.344177
2261.897461,574.245789
2273.371338,573.151978
2284.823486,572.062744
2296.253906,570.978027
2307.662598,569.897827
2319.049805,568.822144
2330.415527,567.750916
2341.759766,566.684082
2353.082764,565.621643
2364.384521,564.563538
2375.665283,563.509766
2386.925049,562.460266
2398.163818,561.415039
2409.381592,560.374023
2420.578613,559.337219
2431.755127,558.304565
2442.910889,557.276062
2454.046143,556.251648
2465.160889,555.231323
2476.255371,554.215088
2487.329590,553.202820
2498.383545,552.194580
2509.417480,551.190308
2520.431396,550.190002
2531.425293,549.193604
2542.399170,548.201050
2553.353271,547.212402
2564.287598,546.227539
2575.202393,545.246521
2586.097656,544.269287
2596.973389,543.295776
2607.829590,542.325989
2618.666504,541.359924
2629.484131,540.397522
2640.282471,539.438782
2651.061768,538.483704
2661.822021,537.532227
2672.563232,536.584351
2683.285400,535.640015
2693.988770,534.699219
2704.673340,533.761902
2715.339355,532.828125
2725.986572,531.897766
2736.615234,530.970886
2747.225342,530.047424
2757.817139,529.127319
2768.390625,528.210632
2778.945801,527.297302
2789.482666,526.387268
2800.001221,525.480591
2810.501709,524.577148
2820.984131,523.677002
2831.448730,522.780090
2841.895508,521.886414
2852.324219,520.995911
2862.735352,520.108643
2873.128662,519.224487
2883.504395,518.343506
2893.862549,517.465637
2904.203125,516.590881
2914.526123,515.719238
2924.831787,514.850647
2935.120117,513.985107
2945.391113,513.122559
2955.645020,512.263000
2965.881592,511.406464
2976.101074,510.552887
2986.303711,509.702271
2996.489258,508.854584
3006.657959,508.009796
3016.809814,507.167908
3026.944824,506.328888
3037.062988,505.492737
3047.164551,504.659424
3057.249512,503.828949
3067.317871,503.001282
3077.369629,502.176392
3087.405029,501.354279
3097.423828,500.534943
3107.426270,499.718323
3117.412598,498.904449
3127.382568,498.093262
3137.336426,497.284760
3147.274170,496.478943
3157.195801,495.675781
3167.101318,494.875275
3176.990723,494.077393
3186.864258,493.282104
3196.721924,492.489410
3206.563721,491.699310
3216.389893,490.911774
3226.200195,490.126770
3235.994873,489.344299
3245.773926,488.564362
3255.537354,487.786926
3265.285400,487.011963
3275.017822,486.239471
3284.734863,485.469452
3294.436523,484.701874
3304.122803,483.936737
3313.793945,483.174011
3323.449707,482.413696
3333.090332,481.655762
3342.715820,480.900208
3352.326172,480.147003
3361.921631,479.396149
3371.501953,478.647644
3381.067383,477.901459
3390.617920,477.157562
3400.153564,476.415955
3409.674561,475.676636
3419.180664,474.939606
3428.672119,474.204803
3438.148926,473.472260
3447.611084,472.741943
3457.058594,472.013855
3466.491699,471.287964
3475.910156,470.564270
3485.314209,469.842743
3494.703857,469.123383
3504.079102,468.406189
3513.440186,467.691132
3522.786865,466.978210
3532.119385,466.267395
3541.437744,465.558685
3550.741943,464.852081
3560.031982,464.147552
3569.307861,463.445099
3578.569824,462.744720
3587.817627,462.046387
3597.051514,461.350098
3606.271484,460.655823
3615.477783,459.963562
3624.670166,459.273315
3633.848633,458.585052
3643.013428,457.898773
3652.164551,457.214478
3661.302002,456.532135
3670.425781,455.851746
3679.536133,455.173309
3688.632812,454.496796
3697.716064,453.822205
3706.785889,453.149536
3715.842285,452.478760
3724.885254,451.809875
3733.914795,451.142853
3742.930908,450.477722
3751.933838,449.814453
3760.923584,449.153015
3769.900146,448.493408
3778.863525,447.835632
3787.813721,447.179688
3796.750732,446.525543
3805.674805,445.873199
3814.585693,445.222656
3823.483643,444.573883
3832.368652,443.926910
3841.240723,443.281677
3850.099854,442.638214
3858.946289,441.996490
3867.779785,441.356506
3876.600586,440.718231
